User_ID,Role,File_Path,Behavior_Probability,Access_Granted
UID201229,bank_clerk,/cloud/it/deployment/2022/03/version_1/priority_1/deployment_logs_53982.csv,0.32,False
UID305337,software_dev,/cloud/operations/logistics/2023/03/version_4/priority_2/shipment_47619.csv,0.25,True
UID377928,bank_clerk,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.36,True
UID479034,sys_admin,/cloud/operations/logistics/2021/05/version_2/priority_1/shipment_invoices_28374.csv,0.31,True
UID150982,software_dev,/cloud/it/security/2021/05/version_1/priority_3/logs_38492.csv,0.28,True
UID498750,bank_clerk,/cloud/operations/logistics/2022/01/version_1/priority_4/shipment_83473.csv,0.36,True
UID355988,bank_clerk,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.19,True
UID732145,bank_clerk,/cloud/operations/logistics/2022/11/version_2/priority_2/shipment_details_59203.csv,0.49,False
UID909515,software_dev,/cloud/finance/reports/2023/05/version_3/priority_1/annual_report_84739.csv,0.36,False
UID152351,bank_clerk,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.42,False
UID468040,bank_clerk,/cloud/marketing/seo/2023/06/version_5/priority_2/website_traffic_58392.csv,0.39,False
UID786977,sys_admin,/cloud/it/security/2022/04/version_2/priority_3/security_logs_38273.csv,0.58,True
UID620508,consumer,/cloud/hr/recruitment/2023/07/version_4/priority_2/job_applications_57392.csv,0.47,False
UID705719,sys_admin,/cloud/finance/reports/2021/02/version_2/priority_3/quarterly_83956.csv,0.38,True
UID252187,software_dev,/cloud/finance/budget/2022/09/version_3/priority_1/forecast_19384.csv,0.2,False
UID304402,consumer,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.12,True
UID692909,sys_admin,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.39,True
UID693157,bank_clerk,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.29,False
UID513083,bank_clerk,/cloud/operations/logistics/2022/01/version_1/priority_4/shipment_83473.csv,0.24,True
UID886511,software_dev,/cloud/operations/logistics/2023/03/version_4/priority_2/shipment_47619.csv,0.2,True
UID667821,software_dev,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.34,False
UID535092,bank_manager,/cloud/sales/transactions/2022/07/version_3/priority_2/sales_data_18265.csv,0.19,False
UID186946,sys_admin,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.2,True
UID100253,consumer,/cloud/hr/recruitment/2023/07/version_4/priority_2/job_applications_57392.csv,0.36,True
UID558344,sys_admin,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.52,True
UID359251,consumer,/cloud/operations/logistics/2021/05/version_2/priority_1/shipment_invoices_28374.csv,0.15,True
UID442788,bank_clerk,/cloud/finance/tax/2021/01/version_2/priority_4/tax_reports_23948.csv,0.18,True
UID575781,sys_admin,/cloud/hr/recruitment/2023/07/version_4/priority_2/job_applications_57392.csv,0.14,True
UID618906,software_dev,/cloud/marketing/seo/2023/06/version_5/priority_2/website_traffic_58392.csv,0.36,True
UID196824,bank_manager,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.08,False
UID262665,bank_clerk,/cloud/sales/transactions/2023/06/version_2/priority_3/customer_purchases_83729.csv,0.25,False
UID189583,sys_admin,/cloud/marketing/ad_campaigns/2021/11/version_5/priority_1/ad_data_75829.csv,0.22,True
UID550928,software_dev,/cloud/it/security/2022/02/version_4/priority_1/firewall_logs_59382.csv,0.1,False
UID838074,bank_clerk,/cloud/sales/transactions/2023/06/version_2/priority_3/customer_purchases_83729.csv,0.31,True
UID430686,bank_manager,/cloud/marketing/social_media/2023/09/version_4/priority_2/campaign_metrics_19283.csv,0.09,True
UID786244,consumer,/cloud/it/security/2022/04/version_2/priority_3/security_logs_38273.csv,0.12,False
UID907193,bank_manager,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.33,True
UID736140,consumer,/cloud/hr/recruitment/2023/07/version_4/priority_2/job_applications_57392.csv,0.46,False
UID770588,software_dev,/cloud/hr/recruitment/2023/07/version_4/priority_2/job_applications_57392.csv,0.45,True
UID281566,bank_clerk,/cloud/it/security/2022/04/version_2/priority_3/security_logs_38273.csv,0.43,False
UID348693,bank_manager,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.35,False
UID524201,sys_admin,/cloud/it/security/2021/05/version_1/priority_3/logs_38492.csv,0.14,False
UID156413,sys_admin,/cloud/it/deployment/2022/03/version_1/priority_1/deployment_logs_53982.csv,0.22,False
UID369184,bank_manager,/cloud/sales/transactions/2022/07/version_3/priority_2/sales_data_18265.csv,0.55,True
UID835622,consumer,/cloud/it/security/2021/05/version_1/priority_3/logs_38492.csv,0.64,True
UID574517,consumer,/cloud/it/security/2022/02/version_4/priority_1/firewall_logs_59382.csv,0.5,True
UID691677,sys_admin,/cloud/sales/reports/2022/02/version_4/priority_1/sales_performance_73829.csv,0.12,False
UID871274,sys_admin,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.3,True
UID313761,bank_manager,/cloud/it/security/2022/02/version_4/priority_1/firewall_logs_59382.csv,0.26,False
UID414449,software_dev,/cloud/finance/reports/2021/02/version_2/priority_3/quarterly_83956.csv,0.13,True
UID461298,bank_manager,/cloud/it/deployment/2022/03/version_1/priority_1/deployment_logs_53982.csv,0.46,False
UID738929,bank_manager,/cloud/finance/reports/2021/02/version_2/priority_3/quarterly_83956.csv,0.53,True
UID786318,bank_manager,/cloud/it/security/2022/02/version_4/priority_1/firewall_logs_59382.csv,0.34,False
UID244181,software_dev,/cloud/operations/logistics/2023/03/version_4/priority_2/shipment_47619.csv,0.4,True
UID479944,bank_clerk,/cloud/marketing/social_media/2023/09/version_4/priority_2/campaign_metrics_19283.csv,0.01,False
UID317236,bank_manager,/cloud/hr/employee_data/2022/04/version_2/priority_3/employee_salaries_98234.csv,0.54,True
UID761694,software_dev,/cloud/it/security/2022/04/version_2/priority_3/security_logs_38273.csv,0.14,True
UID514300,software_dev,/cloud/finance/budget/2021/03/version_2/priority_2/transactions_48291.csv,0.14,True
UID654776,consumer,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.3,False
UID566919,software_dev,/cloud/operations/logistics/2020/09/version_3/priority_2/delivery_schedule_29283.csv,0.46,True
UID394588,bank_clerk,/cloud/marketing/ad_campaigns/2021/11/version_5/priority_1/ad_data_75829.csv,0.34,True
UID974813,bank_clerk,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.23,True
UID957556,sys_admin,/cloud/operations/logistics/2021/05/version_2/priority_1/shipment_invoices_28374.csv,0.3,False
UID274757,consumer,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.54,False
UID962901,bank_manager,/cloud/finance/budget/2022/09/version_3/priority_1/forecast_19384.csv,0.21,True
UID236593,bank_manager,/cloud/it/security/2021/05/version_1/priority_3/logs_38492.csv,0.16,True
UID344205,sys_admin,/cloud/it/security/2021/05/version_1/priority_3/logs_38492.csv,0.15,True
UID604798,software_dev,/cloud/marketing/ad_campaigns/2021/11/version_5/priority_1/ad_data_75829.csv,0.43,False
UID448286,bank_manager,/cloud/operations/logistics/2022/01/version_1/priority_4/shipment_83473.csv,0.28,True
UID359931,software_dev,/cloud/finance/reports/2020/06/version_1/priority_3/audit_56734.csv,0.4,False
UID523620,bank_clerk,/cloud/finance/tax/2021/01/version_2/priority_4/tax_reports_23948.csv,0.33,False
UID752996,sys_admin,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.67,True
UID765741,software_dev,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.24,True
UID966691,consumer,/cloud/sales/transactions/2023/06/version_2/priority_3/customer_purchases_83729.csv,0.3,False
UID396651,bank_manager,/cloud/it/deployment/2022/03/version_1/priority_1/deployment_logs_53982.csv,0.57,True
UID966702,consumer,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.69,False
UID145366,bank_clerk,/cloud/sales/transactions/2022/07/version_3/priority_2/sales_data_18265.csv,0.06,False
UID673391,bank_manager,/cloud/sales/transactions/2022/07/version_3/priority_2/sales_data_18265.csv,0.51,True
UID225126,consumer,/cloud/it/security/2022/04/version_2/priority_3/security_logs_38273.csv,0.21,True
UID803463,sys_admin,/cloud/finance/investments/2022/01/version_3/priority_1/investment_analysis_94827.csv,0.33,False
UID312636,consumer,/cloud/marketing/social_media/2023/09/version_4/priority_2/campaign_metrics_19283.csv,0.19,False
UID256699,sys_admin,/cloud/hr/recruitment/2023/07/version_4/priority_2/job_applications_57392.csv,0.01,False
UID241230,bank_clerk,/cloud/hr/recruitment/2023/07/version_4/priority_2/job_applications_57392.csv,0.42,False
UID179955,software_dev,/cloud/it/security/2021/05/version_1/priority_3/logs_38492.csv,0.63,False
UID240994,software_dev,/cloud/finance/budget/2022/09/version_3/priority_1/forecast_19384.csv,0.43,True
UID585800,bank_manager,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.19,False
UID683179,sys_admin,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.36,False
UID371403,bank_manager,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.51,True
UID551527,bank_clerk,/cloud/operations/logistics/2023/03/version_4/priority_2/shipment_47619.csv,0.14,False
UID414775,software_dev,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.35,False
UID220155,consumer,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.4,False
UID680849,sys_admin,/cloud/operations/logistics/2022/01/version_1/priority_4/shipment_83473.csv,0.5,False
UID165632,software_dev,/cloud/operations/logistics/2022/01/version_1/priority_4/shipment_83473.csv,0.17,True
UID763498,sys_admin,/cloud/sales/reports/2022/02/version_4/priority_1/sales_performance_73829.csv,0.39,True
UID800315,consumer,/cloud/finance/investments/2020/02/version_1/priority_1/transactions_95787.csv,0.36,True
UID734771,bank_manager,/cloud/finance/reports/2020/06/version_1/priority_3/audit_56734.csv,0.38,False
UID440822,sys_admin,/cloud/finance/budget/2021/03/version_2/priority_2/transactions_48291.csv,0.76,False
UID881212,bank_manager,/cloud/finance/reports/2020/06/version_1/priority_3/audit_56734.csv,0.27,True
UID153037,sys_admin,/cloud/finance/budget/2021/03/version_2/priority_2/transactions_48291.csv,0.17,True
UID358346,bank_manager,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.55,True
UID504694,sys_admin,/cloud/sales/reports/2022/02/version_4/priority_1/sales_performance_73829.csv,0.36,True
UID294779,sys_admin,/cloud/hr/recruitment/2023/07/version_4/priority_2/job_applications_57392.csv,0.27,False
UID796916,bank_manager,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.69,False
UID943858,consumer,/cloud/operations/logistics/2022/11/version_2/priority_2/shipment_details_59203.csv,0.19,False
UID645000,bank_clerk,/cloud/it/security/2022/04/version_2/priority_3/security_logs_38273.csv,0.61,True
UID294561,consumer,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.32,False
UID827955,bank_manager,/cloud/marketing/social_media/2023/09/version_4/priority_2/campaign_metrics_19283.csv,0.41,False
UID929294,software_dev,/cloud/finance/reports/2020/06/version_1/priority_3/audit_56734.csv,0.2,True
UID271234,sys_admin,/cloud/it/security/2022/04/version_2/priority_3/security_logs_38273.csv,0.22,True
UID627108,consumer,/cloud/marketing/ad_campaigns/2021/11/version_5/priority_1/ad_data_75829.csv,0.48,True
UID742900,sys_admin,/cloud/it/security/2022/02/version_4/priority_1/firewall_logs_59382.csv,0.53,True
UID981113,consumer,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.63,False
UID787350,software_dev,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.03,True
UID933781,consumer,/cloud/sales/transactions/2023/06/version_2/priority_3/customer_purchases_83729.csv,0.12,False
UID767736,bank_clerk,/cloud/operations/logistics/2021/05/version_2/priority_1/shipment_invoices_28374.csv,0.08,False
UID809405,software_dev,/cloud/finance/reports/2023/05/version_3/priority_1/annual_report_84739.csv,0.47,False
UID733248,bank_clerk,/cloud/finance/reports/2021/02/version_2/priority_3/quarterly_83956.csv,0.15,False
UID991146,software_dev,/cloud/finance/budget/2021/03/version_2/priority_2/transactions_48291.csv,0.06,False
UID125723,consumer,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.25,True
UID404772,bank_clerk,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.44,False
UID420239,bank_clerk,/cloud/finance/reports/2020/06/version_1/priority_3/audit_56734.csv,0.15,False
UID455821,sys_admin,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.09,False
UID200293,bank_manager,/cloud/operations/logistics/2022/11/version_2/priority_2/shipment_details_59203.csv,0.36,True
UID505838,consumer,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.38,True
UID819623,software_dev,/cloud/marketing/ad_campaigns/2021/11/version_5/priority_1/ad_data_75829.csv,0.23,False
UID338336,sys_admin,/cloud/it/security/2022/02/version_4/priority_1/firewall_logs_59382.csv,0.2,False
UID672377,software_dev,/cloud/sales/transactions/2022/07/version_3/priority_2/sales_data_18265.csv,0.34,False
UID698953,consumer,/cloud/operations/logistics/2023/03/version_4/priority_2/shipment_47619.csv,0.26,True
UID144556,software_dev,/cloud/sales/reports/2022/02/version_4/priority_1/sales_performance_73829.csv,0.31,True
UID769580,consumer,/cloud/finance/reports/2021/02/version_2/priority_3/quarterly_83956.csv,0.41,False
UID354957,software_dev,/cloud/finance/budget/2022/09/version_3/priority_1/forecast_19384.csv,0.56,True
UID998776,consumer,/cloud/finance/investments/2022/01/version_3/priority_1/investment_analysis_94827.csv,0.2,False
UID407197,software_dev,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.34,False
UID980166,software_dev,/cloud/it/deployment/2022/03/version_1/priority_1/deployment_logs_53982.csv,0.24,False
UID879610,sys_admin,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.45,True
UID811162,bank_manager,/cloud/finance/budget/2022/09/version_3/priority_1/forecast_19384.csv,0.29,False
UID804243,consumer,/cloud/operations/logistics/2021/05/version_2/priority_1/shipment_invoices_28374.csv,0.17,False
UID539063,sys_admin,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.54,False
UID636217,software_dev,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.37,True
UID772986,software_dev,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.17,True
UID108331,software_dev,/cloud/marketing/social_media/2023/09/version_4/priority_2/campaign_metrics_19283.csv,0.21,True
UID576464,bank_manager,/cloud/finance/reports/2023/05/version_3/priority_1/annual_report_84739.csv,0.12,True
UID284046,software_dev,/cloud/finance/reports/2023/05/version_3/priority_1/annual_report_84739.csv,0.52,False
UID447166,software_dev,/cloud/marketing/seo/2023/06/version_5/priority_2/website_traffic_58392.csv,0.03,False
UID903504,sys_admin,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.22,True
UID912614,bank_manager,/cloud/finance/reports/2023/05/version_3/priority_1/annual_report_84739.csv,0.53,False
UID863505,software_dev,/cloud/operations/logistics/2023/03/version_4/priority_2/shipment_47619.csv,0.18,False
UID468060,bank_manager,/cloud/it/security/2022/02/version_4/priority_1/firewall_logs_59382.csv,0.52,True
UID631970,bank_manager,/cloud/finance/tax/2021/01/version_2/priority_4/tax_reports_23948.csv,0.38,False
UID745524,bank_clerk,/cloud/operations/logistics/2022/01/version_1/priority_4/shipment_83473.csv,0.48,False
UID775038,bank_manager,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.14,True
UID136702,bank_manager,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.41,True
UID801385,consumer,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.22,False
UID695536,consumer,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.04,False
UID258512,software_dev,/cloud/marketing/social_media/2023/09/version_4/priority_2/campaign_metrics_19283.csv,0.13,False
UID620477,consumer,/cloud/operations/logistics/2020/09/version_3/priority_2/delivery_schedule_29283.csv,0.32,True
UID283312,bank_manager,/cloud/finance/reports/2020/06/version_1/priority_3/audit_56734.csv,0.23,False
UID745151,software_dev,/cloud/operations/logistics/2023/03/version_4/priority_2/shipment_47619.csv,0.04,True
UID437498,sys_admin,/cloud/hr/recruitment/2023/07/version_4/priority_2/job_applications_57392.csv,0.67,True
UID342548,bank_manager,/cloud/finance/tax/2021/01/version_2/priority_4/tax_reports_23948.csv,0.01,False
UID385509,bank_manager,/cloud/sales/reports/2022/02/version_4/priority_1/sales_performance_73829.csv,0.25,False
UID787277,software_dev,/cloud/it/security/2022/02/version_4/priority_1/firewall_logs_59382.csv,0.61,True
UID613834,sys_admin,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.06,False
UID637247,sys_admin,/cloud/operations/logistics/2020/09/version_3/priority_2/delivery_schedule_29283.csv,0.45,False
UID845990,consumer,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.29,True
UID620786,sys_admin,/cloud/finance/reports/2023/05/version_3/priority_1/annual_report_84739.csv,0.18,True
UID130758,sys_admin,/cloud/sales/reports/2022/02/version_4/priority_1/sales_performance_73829.csv,0.31,True
UID260967,bank_manager,/cloud/operations/logistics/2020/09/version_3/priority_2/delivery_schedule_29283.csv,0.55,False
UID643009,bank_clerk,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.61,False
UID431813,bank_clerk,/cloud/it/security/2022/04/version_2/priority_3/security_logs_38273.csv,0.34,False
UID112349,software_dev,/cloud/marketing/social_media/2023/09/version_4/priority_2/campaign_metrics_19283.csv,0.48,False
UID626741,consumer,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.11,False
UID287985,bank_manager,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.08,False
UID583151,bank_manager,/cloud/operations/logistics/2022/01/version_1/priority_4/shipment_83473.csv,0.18,False
UID873804,bank_clerk,/cloud/finance/budget/2022/09/version_3/priority_1/forecast_19384.csv,0.13,True
UID264012,bank_manager,/cloud/sales/transactions/2023/06/version_2/priority_3/customer_purchases_83729.csv,0.31,False
UID978475,software_dev,/cloud/finance/reports/2021/02/version_2/priority_3/quarterly_83956.csv,0.34,True
UID527751,bank_clerk,/cloud/operations/logistics/2022/01/version_1/priority_4/shipment_83473.csv,0.45,False
UID331129,software_dev,/cloud/marketing/social_media/2023/09/version_4/priority_2/campaign_metrics_19283.csv,0.25,False
UID133395,sys_admin,/cloud/it/security/2022/02/version_4/priority_1/firewall_logs_59382.csv,0.13,False
UID885413,software_dev,/cloud/marketing/seo/2023/06/version_5/priority_2/website_traffic_58392.csv,0.01,True
UID202714,sys_admin,/cloud/it/deployment/2022/03/version_1/priority_1/deployment_logs_53982.csv,0.58,True
UID639312,consumer,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.49,False
UID632842,bank_manager,/cloud/sales/transactions/2022/07/version_3/priority_2/sales_data_18265.csv,0.51,True
UID758663,bank_clerk,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.11,True
UID538260,bank_clerk,/cloud/finance/budget/2021/03/version_2/priority_2/transactions_48291.csv,0.44,False
UID890361,consumer,/cloud/sales/reports/2022/02/version_4/priority_1/sales_performance_73829.csv,0.25,False
UID608099,sys_admin,/cloud/operations/logistics/2023/03/version_4/priority_2/shipment_47619.csv,0.1,False
UID479129,bank_clerk,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.06,True
UID137909,software_dev,/cloud/hr/employee_data/2022/04/version_2/priority_3/employee_salaries_98234.csv,0.17,True
UID368158,bank_clerk,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.44,False
UID262684,bank_manager,/cloud/sales/reports/2022/02/version_4/priority_1/sales_performance_73829.csv,0.1,True
UID603708,software_dev,/cloud/sales/reports/2022/02/version_4/priority_1/sales_performance_73829.csv,0.3,True
UID497055,consumer,/cloud/operations/logistics/2021/05/version_2/priority_1/shipment_invoices_28374.csv,0.13,True
UID431751,bank_manager,/cloud/finance/tax/2021/01/version_2/priority_4/tax_reports_23948.csv,0.04,True
UID284522,bank_manager,/cloud/sales/transactions/2022/07/version_3/priority_2/sales_data_18265.csv,0.16,True
UID292796,consumer,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.16,True
UID605569,sys_admin,/cloud/operations/logistics/2022/01/version_1/priority_4/shipment_83473.csv,0.28,True
UID691524,bank_clerk,/cloud/finance/budget/2021/03/version_2/priority_2/transactions_48291.csv,0.2,False
UID273382,bank_manager,/cloud/finance/investments/2022/01/version_3/priority_1/investment_analysis_94827.csv,0.33,False
UID989740,sys_admin,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.33,True
UID890592,bank_manager,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.01,True
UID345602,sys_admin,/cloud/sales/reports/2022/02/version_4/priority_1/sales_performance_73829.csv,0.44,True
UID555254,bank_clerk,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.09,False
UID820751,sys_admin,/cloud/it/security/2021/05/version_1/priority_3/logs_38492.csv,0.11,False
UID459662,consumer,/cloud/it/security/2021/05/version_1/priority_3/logs_38492.csv,0.18,False
UID549803,bank_clerk,/cloud/finance/budget/2021/03/version_2/priority_2/transactions_48291.csv,0.4,True
UID744310,consumer,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.5,True
UID987829,software_dev,/cloud/hr/employee_data/2022/04/version_2/priority_3/employee_salaries_98234.csv,0.54,True
UID839451,bank_clerk,/cloud/hr/employee_data/2022/04/version_2/priority_3/employee_salaries_98234.csv,0.03,False
UID955046,consumer,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.34,False
UID319099,bank_clerk,/cloud/operations/logistics/2022/01/version_1/priority_4/shipment_83473.csv,0.15,False
UID800049,consumer,/cloud/finance/investments/2020/02/version_1/priority_1/transactions_95787.csv,0.29,False
UID938243,consumer,/cloud/sales/transactions/2023/06/version_2/priority_3/customer_purchases_83729.csv,0.3,True
UID951010,software_dev,/cloud/marketing/ad_campaigns/2021/11/version_5/priority_1/ad_data_75829.csv,0.09,True
UID197234,sys_admin,/cloud/finance/budget/2021/03/version_2/priority_2/transactions_48291.csv,0.27,True
UID986498,software_dev,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.38,True
UID733386,sys_admin,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.11,False
UID664010,bank_manager,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.41,True
UID544057,bank_clerk,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.24,False
UID839685,software_dev,/cloud/it/security/2022/02/version_4/priority_1/firewall_logs_59382.csv,0.09,False
UID704901,bank_manager,/cloud/finance/investments/2022/01/version_3/priority_1/investment_analysis_94827.csv,0.27,False
UID264212,bank_manager,/cloud/operations/logistics/2023/03/version_4/priority_2/shipment_47619.csv,0.12,False
UID144849,software_dev,/cloud/operations/logistics/2021/05/version_2/priority_1/shipment_invoices_28374.csv,0.08,True
UID538186,consumer,/cloud/sales/reports/2022/02/version_4/priority_1/sales_performance_73829.csv,0.3,True
UID362102,bank_manager,/cloud/hr/employee_data/2022/04/version_2/priority_3/employee_salaries_98234.csv,0.09,False
UID446251,software_dev,/cloud/hr/recruitment/2023/07/version_4/priority_2/job_applications_57392.csv,0.49,True
UID459209,sys_admin,/cloud/marketing/seo/2023/06/version_5/priority_2/website_traffic_58392.csv,0.29,True
UID310540,sys_admin,/cloud/marketing/analytics/2022/08/version_3/priority_2/customer_analysis_48192.csv,0.54,True
UID449839,sys_admin,/cloud/finance/investments/2020/02/version_1/priority_1/transactions_95787.csv,0.75,True
UID950688,software_dev,/cloud/finance/tax/2021/01/version_2/priority_4/tax_reports_23948.csv,0.36,False
UID596247,software_dev,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.04,True
UID480626,sys_admin,/cloud/operations/logistics/2020/09/version_3/priority_2/delivery_schedule_29283.csv,0.27,True
UID318012,bank_manager,/cloud/marketing/seo/2023/06/version_5/priority_2/website_traffic_58392.csv,0.23,False
UID701878,bank_clerk,/cloud/finance/reports/2021/02/version_2/priority_3/quarterly_83956.csv,0.1,False
UID277868,sys_admin,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.31,False
UID551893,bank_clerk,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.47,True
UID775122,bank_clerk,/cloud/hr/employee_data/2020/12/version_2/priority_1/employees_19374.csv,0.3,True
UID840102,consumer,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.53,True
UID921322,consumer,/cloud/operations/logistics/2021/05/version_2/priority_1/shipment_invoices_28374.csv,0.11,False
UID754669,software_dev,/cloud/finance/budget/2022/09/version_3/priority_1/forecast_19384.csv,0.63,True
UID902536,bank_clerk,/cloud/it/maintenance/2021/10/version_5/priority_4/system_logs_17293.csv,0.67,False
UID462314,bank_clerk,/cloud/finance/budget/2021/03/version_2/priority_2/transactions_48291.csv,0.19,False
UID486372,bank_clerk,/cloud/finance/investments/2021/04/version_3/priority_1/transactions_45367.csv,0.31,False
UID331942,software_dev,/cloud/it/deployment/2022/03/version_1/priority_1/deployment_logs_53982.csv,0.16,True
UID180951,bank_clerk,/cloud/hr/employee_data/2021/08/version_2/priority_1/employee_performance_98457.csv,0.53,True
UID787528,software_dev,/cloud/finance/budget/2022/09/version_3/priority_1/forecast_19384.csv,0.32,True
UID861354,consumer,/cloud/operations/logistics/2021/05/version_2/priority_1/shipment_invoices_28374.csv,0.52,True
UID822581,sys_admin,/cloud/finance/investments/2020/02/version_1/priority_1/transactions_95787.csv,0.21,False
UID490540,sys_admin,/cloud/finance/forecasting/2022/12/version_1/priority_2/financial_forecast_72918.csv,0.47,False
UID854876,consumer,/cloud/operations/logistics/2020/09/version_3/priority_2/delivery_schedule_29283.csv,0.08,True
UID986772,software_dev,/cloud/finance/budget/2023/03/version_1/priority_4/expense_report_49384.csv,0.33,True
UID325464,bank_manager,/cloud/marketing/seo/2023/06/version_5/priority_2/website_traffic_58392.csv,0.2,True
UID950698,bank_clerk,/cloud/finance/reports/2021/02/version_2/priority_3/quarterly_83956.csv,0.17,False
UID379574,bank_clerk,/cloud/finance/reports/2023/05/version_3/priority_1/annual_report_84739.csv,0.21,False
UID792735,bank_manager,/cloud/finance/budget/2021/03/version_2/priority_2/transactions_48291.csv,0.12,True
UID436297,software_dev,/cloud/it/deployment/2022/03/version_1/priority_1/deployment_logs_53982.csv,0.65,False
UID498612,software_dev,/cloud/sales/transactions/2022/07/version_3/priority_2/sales_data_18265.csv,0.04,True
UID340650,software_dev,/cloud/hr/recruitment/2023/07/version_4/priority_2/job_applications_57392.csv,0.44,True
